order_id,restaurant_id,delivery_person_id,user_id,restaurant_latitude,restaurant_longitude,delivery_location_latitude,delivery_location_longitude,order_date,time_ordered,time_order_picked,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city,time_taken_min
ORD000159,R0489,D01743,U02466,12.93066,77.616181,12.922955,77.600535,2024-08-18,14:52,15:26,Sunny,Jam,0,Buffet,motorcycle,0,No,Bengaluru,53
ORD000160,R0040,D00918,U04153,12.96885,77.737159,12.85425,77.607761,2024-06-09,19:22,19:37,Cloudy,High,0,Meal,bicycle,2,No,Bengaluru,43
ORD000161,R0030,D00172,U03246,12.94757,77.705869,12.956925,77.643365,2024-04-06,20:41,21:09,Cloudy,Medium,2,Buffet,bicycle,3,No,Bengaluru,40
ORD000162,R0077,D00242,U02545,12.841939,77.665219,12.98335,77.7383,2023-07-14,13:19,13:50,Sunny,Medium,2,Drinks,motorcycle,0,No,Bengaluru,43
ORD000163,R0404,D01855,U03473,13.097473,77.608425,12.964457,77.647369,2023-06-02,20:11,20:27,Stormy,Medium,0,Drinks,motorcycle,1,Yes,Bengaluru,49
ORD000164,R0269,D00962,U04227,12.955943,77.58633,12.976812,77.545789,2023-01-07,22:19,22:48,Rainy,Low,1,Meal,motorcycle,3,No,Bengaluru,30
ORD000165,R0373,D01002,U01802,12.867075,77.584486,12.874861,77.66895,2024-12-28,18:40,19:01,Cloudy,High,1,Meal,motorcycle,3,No,Bengaluru,51
ORD000166,R0321,D01260,U00601,12.899076,77.643611,12.863965,77.669692,2024-07-10,20:32,20:48,Cloudy,Jam,1,Buffet,motorcycle,0,Yes,Bengaluru,44
ORD000167,R0439,D01032,U03402,12.987955,77.563305,12.974925,77.762779,2024-06-12,20:56,21:23,Rainy,High,1,Snack,motorcycle,1,No,Bengaluru,51
ORD000168,R0056,D00353,U04305,12.920667,77.59374,12.915728,77.643673,2024-10-03,22:59,23:09,Cloudy,High,0,Meal,scooter,2,No,Bengaluru,54
ORD000169,R0424,D01491,U04164,12.991375,77.567908,12.978333,77.655121,2023-06-22,14:14,14:32,Rainy,High,1,Drinks,motorcycle,0,No,Bengaluru,45
ORD000170,R0129,D00359,U00101,12.850924,77.688404,12.964175,77.654796,2023-12-12,12:19,12:40,Sunny,Medium,0,Meal,motorcycle,2,No,Bengaluru,39
ORD000171,R0203,D00897,U00783,12.900957,77.625244,13.115283,77.610981,2023-06-04,20:53,21:18,Foggy,Low,0,Drinks,motorcycle,2,Yes,Bengaluru,35
ORD000172,R0309,D01267,U01705,12.907535,77.600324,12.958844,77.601989,2024-12-23,17:19,17:54,Cloudy,Jam,0,Drinks,motorcycle,0,No,Bengaluru,50
ORD000173,R0492,D01541,U02197,12.966155,77.725617,13.087865,77.588179,2023-05-14,20:01,20:33,Cloudy,Low,2,Buffet,motorcycle,0,No,Bengaluru,45
ORD000174,R0490,D00887,U02004,12.922567,77.571266,12.960396,77.626384,2024-08-05,20:18,20:32,Cloudy,High,1,Snack,motorcycle,2,No,Bengaluru,47
ORD000175,R0113,D00715,U01551,13.046781,77.605206,12.969798,77.613887,2024-09-18,21:34,21:48,Windy,High,2,Buffet,motorcycle,0,No,Bengaluru,52
ORD000176,R0056,D00537,U04217,12.920667,77.59374,12.953705,77.580566,2024-09-18,13:02,13:17,Cloudy,Jam,2,Buffet,motorcycle,0,No,Bengaluru,57
ORD000177,R0151,D01626,U04593,12.928819,77.568173,12.961825,77.637907,2024-07-08,21:12,21:40,Rainy,Medium,2,Snack,electric_scooter,1,No,Bengaluru,42
ORD000178,R0070,D01759,U03780,12.936972,77.546721,12.958207,77.680028,2024-05-21,14:19,14:42,Cloudy,High,2,Snack,scooter,0,No,Bengaluru,58
ORD000179,R0303,D00730,U00407,12.977654,77.558155,12.967845,77.638632,2024-06-23,13:15,13:40,Cloudy,Jam,2,Snack,motorcycle,0,No,Bengaluru,58
ORD000180,R0129,D00212,U01829,12.850924,77.688404,12.960434,77.765342,2024-06-06,10:09,10:20,Rainy,High,1,Drinks,scooter,0,No,Bengaluru,45
ORD000181,R0500,D01857,U04657,12.982225,77.737613,12.893632,77.649177,2024-04-17,21:25,21:41,Sunny,Medium,1,Snack,bicycle,0,No,Bengaluru,38
ORD000182,R0402,D01848,U01692,12.964289,77.62856,12.995337,77.687748,2024-08-15,21:31,22:04,Rainy,Medium,0,Buffet,motorcycle,0,No,Bengaluru,46
ORD000183,R0114,D00448,U03470,12.976019,77.51547,12.88925,77.635722,2024-03-05,14:00,14:24,Sunny,Low,0,Drinks,motorcycle,2,No,Bengaluru,25
ORD000184,R0046,D01157,U03376,13.016708,77.573305,13.095884,77.597727,2024-09-06,22:21,22:38,Sunny,Medium,2,Drinks,motorcycle,0,Yes,Bengaluru,43
ORD000185,R0455,D00502,U00915,12.848686,77.666244,12.976373,77.606383,2024-07-28,14:05,14:30,Windy,High,0,Drinks,motorcycle,1,No,Bengaluru,41
ORD000186,R0093,D01642,U04282,12.837314,77.685375,12.929969,77.605174,2024-04-13,23:58,23:15,Sunny,Medium,1,Meal,electric_scooter,0,Yes,Bengaluru,43
ORD000187,R0015,D00022,U00417,12.940001,77.621454,12.985013,77.553701,2024-03-28,19:34,19:46,Sunny,Jam,0,Snack,scooter,0,No,Bengaluru,48
ORD000188,R0248,D00390,U03628,12.984882,77.593737,13.024414,77.592606,2023-11-12,13:43,14:03,Cloudy,Low,0,Drinks,scooter,0,No,Bengaluru,37
ORD000189,R0147,D00684,U00172,12.868486,77.688197,13.094592,77.580131,2024-10-08,14:44,15:02,Sunny,Medium,0,Meal,electric_scooter,1,No,Bengaluru,29
ORD000190,R0484,D01249,U04245,12.92479,77.601284,12.94779,77.641925,2023-09-23,13:39,14:06,Cloudy,High,1,Drinks,motorcycle,0,No,Bengaluru,49
ORD000191,R0256,D01042,U02279,12.92538,77.667325,12.902147,77.598161,2024-07-04,19:45,19:55,Rainy,High,1,Buffet,scooter,0,No,Bengaluru,42
ORD000192,R0065,D01353,U01465,12.894853,77.606534,12.943737,77.568158,2024-05-10,22:56,23:08,Sunny,Medium,2,Buffet,motorcycle,0,Yes,Bengaluru,25
ORD000193,R0249,D00050,U00525,12.852214,77.690441,12.936713,77.66123,2024-05-04,22:23,22:47,Sunny,High,2,Snack,bicycle,0,No,Bengaluru,43
ORD000194,R0451,D01130,U00647,12.948777,77.56514,12.954884,77.701862,2024-04-04,20:55,21:27,Rainy,Low,0,Snack,scooter,1,No,Bengaluru,29
ORD000195,R0033,D00339,U00362,12.961366,77.705079,12.982239,77.519431,2024-10-09,17:48,18:04,Sunny,High,2,Buffet,motorcycle,1,No,Bengaluru,40
ORD000196,R0384,D00933,U00467,13.092429,77.602601,12.920432,77.536368,2024-08-20,23:19,23:50,Sunny,Medium,1,Buffet,motorcycle,2,Yes,Bengaluru,32
ORD000197,R0024,D01325,U03619,13.007168,77.577561,12.93702,77.664256,2024-10-21,20:13,20:32,Sunny,High,1,Buffet,motorcycle,0,No,Bengaluru,55
ORD000198,R0228,D01982,U03327,12.97301,77.717312,12.899294,77.614476,2024-01-07,21:06,21:40,Sunny,Medium,0,Meal,scooter,0,No,Bengaluru,39
ORD000199,R0353,D01392,U03952,13.112266,77.597393,12.959451,77.621438,2024-08-08,16:33,16:53,Sunny,High,1,Meal,motorcycle,2,No,Bengaluru,38
ORD000200,R0177,D00657,U03558,12.863439,77.588149,13.019201,77.554877,2023-12-31,14:13,14:23,Sunny,Medium,1,Buffet,scooter,0,No,Bengaluru,28
ORD000201,R0412,D00395,U01848,12.902435,77.589162,12.972676,77.710208,2024-06-19,22:09,22:21,Sunny,Low,0,Drinks,motorcycle,0,No,Bengaluru,31
ORD000202,R0136,D00934,U02283,12.919921,77.574809,13.007617,77.682115,2023-01-18,15:53,16:09,Stormy,High,0,Meal,scooter,0,No,Bengaluru,49
ORD000203,R0123,D01137,U02481,12.954504,77.691986,12.910846,77.538608,2023-03-13,12:42,13:02,Rainy,Medium,1,Meal,motorcycle,0,No,Bengaluru,41
ORD000204,R0496,D00264,U04520,12.975156,77.504133,13.103713,77.608744,2023-02-21,08:25,08:49,Sunny,Jam,2,Snack,motorcycle,0,No,Bengaluru,38
ORD000205,R0041,D01505,U00228,12.967816,77.725182,12.994352,77.539967,2024-09-15,14:30,14:40,Windy,High,1,Snack,scooter,0,No,Bengaluru,55
ORD000206,R0444,D01243,U02885,12.978041,77.559749,12.954347,77.582347,2023-07-10,16:24,16:44,Cloudy,High,0,Buffet,motorcycle,1,No,Bengaluru,50
ORD000207,R0010,D00134,U01814,12.921497,77.575331,12.894855,77.608184,2023-08-27,20:59,21:13,Foggy,High,1,Drinks,scooter,1,No,Bengaluru,55
ORD000208,R0383,D01957,U00938,12.947206,77.621937,12.983744,77.617195,2023-09-17,19:56,20:14,Sunny,High,0,Buffet,motorcycle,1,No,Bengaluru,42
ORD000209,R0101,D00233,U02101,13.106804,77.594616,12.883368,77.609971,2024-05-30,21:35,21:58,Cloudy,Jam,2,Snack,motorcycle,0,No,Bengaluru,50
ORD000210,R0346,D00645,U04587,12.941282,77.588142,12.986791,77.58699,2024-03-28,11:59,12:32,Cloudy,Low,1,Snack,scooter,2,No,Bengaluru,42
ORD000211,R0190,D00067,U04692,12.950571,77.587584,12.922279,77.660888,2024-10-19,23:24,23:57,Cloudy,Low,1,Buffet,motorcycle,3,No,Bengaluru,33
ORD000212,R0077,D01741,U03769,12.841939,77.665219,13.083947,77.613138,2023-06-21,13:26,13:57,Cloudy,High,0,Drinks,motorcycle,0,Yes,Bengaluru,53
ORD000213,R0368,D00770,U00142,12.863736,77.692405,12.935559,77.679086,2024-03-28,12:37,12:48,Cloudy,Low,0,Meal,scooter,0,No,Bengaluru,25
ORD000214,R0494,D01157,U04771,12.975212,77.753947,12.946682,77.632359,2023-06-13,15:56,16:06,Rainy,Low,2,Drinks,motorcycle,0,No,Bengaluru,33
ORD000215,R0135,D01295,U04385,13.016988,77.699133,12.992743,77.622462,2024-01-19,21:42,22:04,Sunny,High,2,Snack,motorcycle,0,No,Bengaluru,43
ORD000216,R0333,D00399,U04721,12.97609,77.548043,12.938009,77.590286,2023-02-01,14:05,14:26,Rainy,Medium,1,Drinks,motorcycle,2,No,Bengaluru,39
ORD000217,R0077,D00453,U04893,12.841939,77.665219,12.830504,77.66853,2024-07-20,22:04,22:24,Rainy,Jam,0,Drinks,electric_scooter,2,No,Bengaluru,60
ORD000218,R0303,D00101,U04313,12.977654,77.558155,12.969443,77.704111,2024-12-18,22:11,22:37,Cloudy,Medium,0,Drinks,scooter,2,Yes,Bengaluru,40
ORD000219,R0037,D01782,U00204,13.001021,77.560026,12.932523,77.535861,2024-09-08,22:08,22:37,Sunny,High,1,Buffet,bicycle,0,No,Bengaluru,35
ORD000220,R0356,D01550,U04646,12.966589,77.630631,12.897812,77.65498,2024-07-23,11:11,11:45,Cloudy,High,2,Meal,motorcycle,0,Yes,Bengaluru,58
ORD000221,R0319,D01646,U03868,12.945991,77.5841,12.914508,77.573574,2024-10-04,19:59,20:30,Cloudy,High,2,Drinks,bicycle,0,Yes,Bengaluru,51
ORD000222,R0345,D01034,U02559,12.873723,77.701504,12.930497,77.563117,2024-02-12,20:38,21:04,Sunny,Jam,1,Meal,motorcycle,1,Yes,Bengaluru,45
ORD000223,R0196,D00294,U04932,12.908259,77.632039,13.019575,77.563492,2023-10-26,21:14,21:34,Sunny,High,2,Buffet,motorcycle,1,No,Bengaluru,47
ORD000224,R0252,D00656,U03699,12.998835,77.591543,12.985506,77.562549,2023-11-27,22:36,23:05,Foggy,High,2,Meal,bicycle,3,Yes,Bengaluru,47
ORD000225,R0406,D00041,U01936,12.927888,77.568979,12.922228,77.629836,2024-11-10,14:14,14:35,Cloudy,Medium,2,Snack,bicycle,3,No,Bengaluru,37
ORD000226,R0321,D01329,U03847,12.899076,77.643611,12.985913,77.595337,2023-12-27,14:48,15:13,Cloudy,Medium,0,Buffet,motorcycle,1,No,Bengaluru,45
ORD000227,R0215,D01618,U02227,12.849488,77.696127,12.92491,77.625475,2023-03-06,13:31,13:56,Cloudy,Medium,1,Snack,electric_scooter,1,No,Bengaluru,41
ORD000228,R0291,D01817,U04203,13.087958,77.583166,12.93792,77.614641,2023-12-08,12:11,12:36,Sunny,High,2,Snack,scooter,0,No,Bengaluru,39
ORD000229,R0128,D00835,U00598,12.968337,77.632024,12.974035,77.6453,2024-04-13,21:07,21:40,Windy,Medium,0,Drinks,scooter,0,No,Bengaluru,48
ORD000230,R0277,D01754,U04401,12.880591,77.589903,12.929364,77.65643,2024-03-13,10:23,10:57,Rainy,Jam,1,Drinks,electric_scooter,0,No,Bengaluru,61
ORD000231,R0161,D00185,U00222,13.00573,77.579647,12.959179,77.688847,2024-04-09,19:32,20:04,Cloudy,Medium,1,Buffet,electric_scooter,1,No,Bengaluru,49
ORD000232,R0262,D00344,U04026,12.939035,77.624987,13.09049,77.608744,2024-06-05,20:55,21:25,Cloudy,Medium,2,Snack,bicycle,1,No,Bengaluru,40
ORD000233,R0438,D00163,U04071,12.901293,77.568927,12.936092,77.610822,2024-07-07,12:21,12:44,Cloudy,Jam,0,Buffet,motorcycle,2,Yes,Bengaluru,61
ORD000234,R0499,D00643,U00751,12.963568,77.747264,12.975499,77.698987,2023-03-13,22:58,23:14,Foggy,Medium,2,Drinks,scooter,1,No,Bengaluru,46
ORD000235,R0169,D01727,U01180,12.881293,77.60805,12.996232,77.570162,2024-06-20,23:53,23:13,Foggy,Low,2,Buffet,scooter,0,No,Bengaluru,45
ORD000236,R0097,D01682,U01218,12.913736,77.544279,13.024776,77.611859,2024-01-22,14:14,14:33,Sunny,High,2,Drinks,motorcycle,1,No,Bengaluru,43
ORD000237,R0063,D00376,U00785,12.990545,77.612937,12.981658,77.543993,2023-11-11,14:44,15:01,Rainy,Low,1,Drinks,scooter,3,No,Bengaluru,40
ORD000238,R0289,D00169,U01550,12.897709,77.633935,12.999039,77.609002,2024-05-04,09:00,09:13,Cloudy,Medium,1,Buffet,motorcycle,0,No,Bengaluru,36
ORD000239,R0279,D00589,U02533,13.040626,77.599054,12.933439,77.555821,2024-12-18,10:07,10:31,Cloudy,High,1,Buffet,motorcycle,0,No,Bengaluru,35
ORD000240,R0439,D01187,U02893,12.987955,77.563305,12.975546,77.59311,2024-02-26,14:57,15:18,Cloudy,Low,2,Snack,motorcycle,0,No,Bengaluru,43
ORD000241,R0068,D01506,U03428,12.973464,77.508543,12.973706,77.595735,2023-10-12,22:12,22:33,Sunny,Medium,2,Meal,motorcycle,0,No,Bengaluru,40
ORD000242,R0125,D01521,U00962,12.894407,77.578133,12.942258,77.568527,2024-08-15,19:51,20:24,Cloudy,Jam,1,Snack,motorcycle,1,No,Bengaluru,53
ORD000243,R0339,D00873,U00230,13.003674,77.697544,13.007968,77.569846,2024-10-02,21:35,21:56,Sunny,High,2,Buffet,electric_scooter,0,No,Bengaluru,39
ORD000244,R0271,D00504,U03512,12.974129,77.61215,13.042715,77.607557,2023-01-05,13:47,13:59,Windy,High,1,Drinks,motorcycle,1,No,Bengaluru,50
ORD000245,R0380,D00558,U02712,12.972184,77.700823,13.093091,77.587152,2023-01-19,12:31,12:44,Sunny,Medium,0,Drinks,motorcycle,3,No,Bengaluru,27
ORD000246,R0151,D00014,U00918,12.928819,77.568173,12.925642,77.548562,2024-04-12,08:36,09:07,Sunny,Jam,2,Snack,motorcycle,0,No,Bengaluru,58
ORD000247,R0232,D00308,U03054,12.925582,77.612174,12.855551,77.597951,2024-03-27,21:40,22:02,Sunny,Low,2,Snack,motorcycle,0,No,Bengaluru,18
ORD000248,R0095,D01548,U03885,13.001718,77.591398,12.940049,77.539007,2023-09-28,19:17,19:36,Sunny,High,0,Drinks,bicycle,0,No,Bengaluru,52
ORD000249,R0393,D00197,U03525,12.902335,77.650968,12.963406,77.697465,2024-12-28,14:57,15:23,Sunny,Medium,0,Buffet,scooter,0,No,Bengaluru,37
ORD000250,R0464,D01277,U01777,13.046431,77.596969,12.98342,77.497341,2023-05-03,12:16,12:51,Stormy,Jam,0,Snack,scooter,0,No,Bengaluru,68
ORD000251,R0145,D01346,U03813,13.086575,77.597773,12.870777,77.590174,2023-11-04,22:03,22:20,Sunny,Low,1,Buffet,bicycle,0,No,Bengaluru,30
ORD000252,R0442,D01714,U04637,12.931418,77.560209,12.943565,77.588295,2024-12-24,19:26,19:53,Sunny,Medium,0,Snack,bicycle,2,No,Bengaluru,39
ORD000253,R0484,D00532,U01461,12.92479,77.601284,12.855151,77.676028,2024-03-18,21:21,21:38,Cloudy,Medium,1,Drinks,motorcycle,0,No,Bengaluru,40
ORD000254,R0475,D00575,U00494,12.968057,77.749181,12.959059,77.696462,2023-07-28,17:11,17:21,Sunny,Medium,2,Meal,motorcycle,0,No,Bengaluru,48
ORD000255,R0480,D00982,U03184,12.926837,77.673544,12.866068,77.67913,2023-10-03,21:23,21:57,Sunny,High,0,Meal,scooter,0,No,Bengaluru,40
ORD000256,R0444,D01555,U02817,12.978041,77.559749,12.975456,77.681319,2024-06-27,19:21,19:35,Sunny,Medium,0,Buffet,scooter,0,No,Bengaluru,33
ORD000257,R0086,D00765,U02605,12.955548,77.632192,12.993391,77.595639,2023-06-20,09:25,09:35,Cloudy,Jam,1,Buffet,scooter,3,No,Bengaluru,56
ORD000258,R0117,D01714,U02085,12.988311,77.655277,13.001762,77.558088,2023-02-01,22:39,23:00,Foggy,Medium,0,Meal,bicycle,2,No,Bengaluru,29
ORD000259,R0007,D00159,U04292,12.929467,77.617758,12.94081,77.560587,2023-07-16,08:21,08:39,Sunny,Medium,2,Drinks,scooter,0,No,Bengaluru,28
ORD000260,R0224,D00983,U02684,13.043995,77.604473,12.844674,77.678399,2023-12-03,14:37,14:57,Sunny,High,0,Buffet,scooter,0,No,Bengaluru,51
ORD000261,R0105,D01844,U03949,13.002025,77.563868,12.975027,77.621241,2024-02-02,20:31,20:51,Cloudy,Medium,1,Buffet,motorcycle,0,No,Bengaluru,37
ORD000262,R0410,D01249,U00239,12.848283,77.691278,12.972202,77.566751,2023-01-20,19:10,19:44,Sunny,Jam,1,Buffet,motorcycle,0,No,Bengaluru,47
ORD000263,R0449,D00915,U01293,12.964418,77.707327,12.849895,77.702848,2024-05-15,20:56,21:31,Foggy,Medium,1,Meal,electric_scooter,3,No,Bengaluru,37
ORD000264,R0201,D01780,U00746,12.865787,77.598945,12.979438,77.74988,2024-08-12,19:37,20:11,Cloudy,Medium,1,Snack,motorcycle,0,Yes,Bengaluru,39
ORD000265,R0234,D01734,U01804,12.857974,77.596721,12.903021,77.621083,2023-03-12,19:51,20:04,Sunny,Jam,1,Meal,motorcycle,0,No,Bengaluru,55
ORD000266,R0233,D00949,U04044,12.905125,77.611006,12.968598,77.515367,2024-07-15,12:29,12:45,Cloudy,High,1,Snack,scooter,0,No,Bengaluru,39
ORD000267,R0413,D00014,U04221,12.968541,77.506397,12.952768,77.716144,2024-06-16,19:50,20:03,Windy,High,2,Drinks,motorcycle,1,No,Bengaluru,38
ORD000268,R0107,D00806,U03558,12.950804,77.582395,13.019201,77.554877,2023-11-16,21:31,21:49,Sunny,High,0,Drinks,scooter,1,Yes,Bengaluru,42
ORD000269,R0233,D00130,U01308,12.905125,77.611006,12.992511,77.616951,2024-02-13,20:03,20:18,Cloudy,Low,1,Meal,bicycle,1,No,Bengaluru,25
ORD000270,R0336,D01497,U01715,12.90564,77.644092,12.986757,77.631292,2024-02-24,09:43,09:56,Cloudy,High,1,Drinks,scooter,0,No,Bengaluru,40
ORD000271,R0086,D00974,U04036,12.955548,77.632192,12.939374,77.666449,2023-11-27,21:30,21:50,Cloudy,Medium,1,Drinks,motorcycle,0,No,Bengaluru,32
ORD000272,R0161,D00653,U03384,13.00573,77.579647,12.936596,77.58965,2023-03-23,20:09,20:38,Sunny,Medium,1,Drinks,motorcycle,0,No,Bengaluru,43
ORD000273,R0153,D00372,U00778,12.967619,77.624441,12.857329,77.679722,2023-12-17,20:07,20:20,Cloudy,High,0,Buffet,motorcycle,1,No,Bengaluru,44
ORD000274,R0446,D01330,U02170,12.8692,77.678823,12.888499,77.621244,2023-03-01,22:58,23:18,Foggy,High,0,Drinks,scooter,0,No,Bengaluru,41
ORD000275,R0479,D01347,U04610,12.849877,77.66271,12.937969,77.560425,2024-07-15,18:43,19:12,Cloudy,Medium,2,Snack,bicycle,0,No,Bengaluru,37
ORD000276,R0284,D01444,U01511,12.934593,77.557136,12.9642,77.687294,2024-11-29,20:59,21:16,Sunny,High,1,Drinks,bicycle,0,No,Bengaluru,39
ORD000277,R0213,D00200,U04388,12.934322,77.629765,12.971818,77.722475,2024-12-04,13:24,13:41,Rainy,Medium,2,Drinks,electric_scooter,2,No,Bengaluru,40
ORD000278,R0076,D00409,U02773,12.975236,77.739024,13.091446,77.613999,2024-10-19,22:19,22:29,Rainy,Low,2,Buffet,motorcycle,2,Yes,Bengaluru,41
ORD000279,R0075,D01665,U01227,12.826162,77.690659,12.913388,77.532273,2024-03-26,10:33,11:02,Foggy,Medium,1,Meal,electric_scooter,0,No,Bengaluru,45
ORD000280,R0125,D00285,U00924,12.894407,77.578133,12.969035,77.751971,2024-09-20,14:50,15:13,Cloudy,Medium,0,Meal,motorcycle,0,No,Bengaluru,50
ORD000281,R0234,D00219,U04819,12.857974,77.596721,12.961256,77.512225,2023-09-24,13:50,14:14,Rainy,Medium,1,Drinks,motorcycle,0,Yes,Bengaluru,35
ORD000282,R0495,D00856,U03004,12.986055,77.630009,12.952599,77.632698,2023-08-02,13:22,13:34,Sunny,High,0,Snack,scooter,0,Yes,Bengaluru,42
ORD000283,R0421,D01332,U03719,13.108978,77.609157,12.882528,77.608889,2023-06-04,21:25,21:43,Foggy,High,2,Snack,scooter,0,No,Bengaluru,50
ORD000284,R0416,D00927,U00966,12.857652,77.581668,12.905011,77.617373,2023-04-03,18:05,18:35,Rainy,Medium,0,Buffet,scooter,1,No,Bengaluru,57
ORD000285,R0489,D01239,U04431,12.93066,77.616181,12.901325,77.575933,2024-10-24,11:34,11:56,Stormy,Low,0,Meal,motorcycle,1,No,Bengaluru,40
ORD000286,R0049,D00970,U03128,12.923993,77.67312,12.927828,77.615682,2024-04-14,21:03,21:35,Cloudy,Low,0,Meal,motorcycle,0,No,Bengaluru,22
ORD000287,R0337,D00428,U04565,12.994073,77.695536,12.930439,77.539462,2024-09-19,14:11,14:27,Windy,High,2,Snack,motorcycle,2,Yes,Bengaluru,57
ORD000288,R0420,D00293,U02100,12.936337,77.671918,12.863124,77.593607,2023-12-08,19:03,19:33,Sunny,Jam,0,Buffet,electric_scooter,3,No,Bengaluru,57
ORD000289,R0276,D00211,U00218,12.927498,77.619147,12.970723,77.700646,2024-10-10,22:01,22:25,Rainy,Medium,2,Meal,bicycle,2,No,Bengaluru,55
ORD000290,R0129,D01968,U02709,12.850924,77.688404,12.927254,77.603255,2024-09-27,20:39,21:06,Cloudy,Low,0,Buffet,electric_scooter,1,No,Bengaluru,32
ORD000291,R0483,D01579,U01921,12.860966,77.590513,12.956156,77.733004,2023-05-16,20:36,20:46,Foggy,Medium,2,Meal,motorcycle,0,No,Bengaluru,31
ORD000292,R0373,D00567,U01494,12.867075,77.584486,12.849154,77.684843,2023-06-06,20:33,20:45,Foggy,Jam,0,Drinks,motorcycle,0,No,Bengaluru,48
ORD000293,R0237,D00004,U01368,12.879458,77.581609,12.911146,77.55118,2024-03-09,14:42,14:57,Sunny,Jam,2,Buffet,motorcycle,3,No,Bengaluru,56
ORD000294,R0428,D00866,U01984,12.85943,77.606684,12.920379,77.637117,2024-06-16,22:11,22:29,Sunny,High,2,Drinks,motorcycle,1,No,Bengaluru,49
ORD000295,R0174,D01417,U01845,12.96076,77.708089,12.940715,77.634415,2024-06-18,14:11,14:26,Sunny,Medium,1,Snack,electric_scooter,1,No,Bengaluru,31
ORD000296,R0006,D01487,U02965,12.927017,77.573646,12.932942,77.551178,2023-07-06,12:17,12:33,Rainy,Jam,1,Meal,motorcycle,3,No,Bengaluru,61
ORD000297,R0482,D01144,U04528,12.992194,77.651992,12.998382,77.590557,2024-01-26,17:22,17:47,Cloudy,Medium,0,Snack,motorcycle,2,No,Bengaluru,34
ORD000298,R0057,D01769,U02110,12.964752,77.6122,12.974889,77.705437,2024-07-14,14:30,14:44,Rainy,High,1,Meal,motorcycle,1,No,Bengaluru,55
ORD000299,R0054,D00899,U01676,12.836522,77.685234,13.017889,77.575838,2024-06-04,23:02,23:33,Sunny,High,2,Buffet,motorcycle,0,No,Bengaluru,56
ORD000300,R0116,D00502,U02116,12.901328,77.644482,13.026059,77.585399,2023-12-24,10:35,10:46,Sunny,High,0,Buffet,motorcycle,0,No,Bengaluru,45
ORD000301,R0349,D01738,U02589,12.905969,77.57882,13.019451,77.684367,2023-06-17,21:13,21:33,Sunny,High,0,Snack,motorcycle,0,No,Bengaluru,50
ORD000302,R0267,D01103,U02152,12.975633,77.51368,12.963744,77.62866,2023-10-10,14:57,15:19,Cloudy,Low,2,Meal,electric_scooter,1,No,Bengaluru,29
ORD000303,R0398,D00401,U01969,12.939387,77.566397,12.968733,77.497173,2023-11-20,19:25,19:56,Sunny,Medium,0,Drinks,motorcycle,1,No,Bengaluru,29
ORD000304,R0494,D01230,U04484,12.975212,77.753947,12.867458,77.669912,2024-03-19,19:24,19:46,Sunny,High,1,Buffet,electric_scooter,2,No,Bengaluru,42
ORD000305,R0359,D01940,U04371,12.96462,77.725225,13.09411,77.581732,2023-06-10,15:41,16:15,Rainy,Medium,0,Buffet,scooter,3,No,Bengaluru,38
ORD000306,R0168,D01260,U02865,13.021121,77.607517,12.911884,77.583058,2024-02-19,23:08,23:32,Cloudy,Medium,1,Drinks,motorcycle,0,Yes,Bengaluru,44
ORD000307,R0135,D01141,U01451,13.016988,77.699133,12.905481,77.592473,2023-02-02,20:33,20:50,Cloudy,Medium,1,Meal,scooter,0,No,Bengaluru,38
ORD000308,R0084,D00069,U01644,12.960769,77.652869,12.848313,77.672842,2024-10-14,19:59,20:10,Foggy,Medium,1,Meal,motorcycle,1,Yes,Bengaluru,40
ORD000309,R0448,D00071,U00353,12.957462,77.699218,12.966508,77.686487,2023-11-05,14:30,14:47,Cloudy,High,2,Meal,motorcycle,0,No,Bengaluru,44
ORD000310,R0081,D00878,U04234,12.976111,77.646812,12.824519,77.659852,2023-07-10,14:34,14:54,Cloudy,Medium,2,Meal,motorcycle,0,No,Bengaluru,41
ORD000311,R0162,D01202,U01204,12.99691,77.703835,12.982006,77.572644,2024-03-21,21:05,21:24,Sunny,Medium,0,Drinks,scooter,2,No,Bengaluru,26
ORD000312,R0198,D00821,U04537,12.976382,77.615116,12.908899,77.550423,2023-04-25,13:19,13:49,Rainy,Medium,2,Meal,scooter,3,No,Bengaluru,42
ORD000313,R0492,D01827,U01762,12.966155,77.725617,12.839939,77.670383,2023-11-22,19:34,19:52,Rainy,Low,1,Buffet,motorcycle,1,No,Bengaluru,41
ORD000314,R0290,D01024,U00171,12.975829,77.493742,13.015095,77.570447,2023-07-13,16:32,16:54,Sunny,Low,1,Buffet,scooter,1,No,Bengaluru,42
ORD000315,R0440,D01780,U00355,13.001056,77.59792,12.975551,77.644986,2023-11-02,12:01,12:33,Cloudy,Low,1,Buffet,motorcycle,0,Yes,Bengaluru,38
ORD000316,R0429,D01250,U03543,12.918762,77.634549,12.949693,77.574759,2023-11-29,16:46,17:04,Rainy,High,1,Drinks,scooter,0,No,Bengaluru,50
ORD000317,R0197,D00095,U03378,12.989898,77.563332,12.979712,77.546102,2024-02-25,09:16,09:29,Sunny,High,2,Buffet,motorcycle,3,No,Bengaluru,40
