restaurant_id,name,url,address,location_neighborhood,latitude,longitude,phone,rate,votes,approx_cost_for_two,rest_type,cuisines,online_order,book_table,dish_liked,listed_in_type,listed_in_city
R0377,Vora-Comar Eatery,https://www.zomato.com/bengaluru/restaurant-377,"30, JP Nagar, Bengaluru",JP Nagar,12.914753,77.595724,+914708272359,2.9,563,1200,Dhaba,"Bakery, Biryani",No,Yes,"Shake, Dosa, Pasta, Burger, Momos",Drinks,JP Nagar
R0378,Bhatt Soni and Sen Kitchen,https://www.zomato.com/bengaluru/restaurant-378,"71, Yelahanka, Bengaluru",Yelahanka,13.114857,77.587703,+916147683420,3.9,1564,600,Cafe,North Indian,Yes,Yes,"Paneer Tikka, Pasta, Burger, Butter Chicken, Dosa",Desserts,Yelahanka
R0379,Varghese-Chopra ,https://www.zomato.com/bengaluru/restaurant-379,"188, Malleshwaram, Bengaluru",Malleshwaram,13.016358,77.567149,+915027275164,3.5,8581,150,Delivery,"Fast Food, Bakery, Thai",Yes,No,"Biryani, Noodles, Dosa, Cake, Shake",Dinner,Malleshwaram
R0380,Thakur-Kant Restaurant,https://www.zomato.com/bengaluru/restaurant-380,"49, Brookefield, Bengaluru",Brookefield,12.972184,77.700823,+919055044817,3.6,10681,800,Delivery,Biryani,No,No,"Pasta, Burger, Ice Cream, Idli, Tandoori",Drinks,Brookefield
R0381,Bassi Verma and Mitra Cafe,https://www.zomato.com/bengaluru/restaurant-381,"169, Domlur, Bengaluru",Domlur,12.958675,77.652922,+916491111096,4.1,1748,800,Fine Dining,"Italian, Fast Food",Yes,No,"Chicken Curry, Cake, Burger, Paneer Tikka, Momos",Dinner,Domlur
R0382,Balasubramanian-Bhat Restaurant,https://www.zomato.com/bengaluru/restaurant-382,"121, Sarjapur, Bengaluru",Sarjapur,12.863837,77.672579,+911576605384,4.3,4434,400,Cafe,"Bakery, Biryani",No,No,"Veg Thali, Ice Cream, Idli",Desserts,Sarjapur
R0383,Ratti-Sandhu Eatery,https://www.zomato.com/bengaluru/restaurant-383,"62, Koramangala, Bengaluru",Koramangala,12.947206,77.621937,+918639609626,3.0,11979,250,Delivery,North Indian,Yes,No,"Cake, Tandoori, Shake",Dine-out,Koramangala
R0384,Chokshi Swaminathan and Sawhney Bistro,https://www.zomato.com/bengaluru/restaurant-384,"41, Yelahanka, Bengaluru",Yelahanka,13.092429,77.602601,+915311060920,5.0,10176,1000,Quick Bites,Sandwich,No,Yes,"Ice Cream, Paneer Tikka",Dine-out,Yelahanka
R0385,Buch LLC Eatery,https://www.zomato.com/bengaluru/restaurant-385,"198, Hebbal, Bengaluru",Hebbal,13.039834,77.605328,+914041209117,3.6,9813,200,Quick Bites,Pizza,Yes,No,"Momos, Noodles, Fried Rice",Cafes,Hebbal
R0386,Divan Bhatti and Date Eatery,https://www.zomato.com/bengaluru/restaurant-386,"19, JP Nagar, Bengaluru",JP Nagar,12.895583,77.583027,+917136657224,2.7,216,250,Fine Dining,"Biryani, Mughlai",Yes,Yes,"Masala Dosa, Biryani",Drinks,JP Nagar
R0387,Nair-Raj Restaurant,https://www.zomato.com/bengaluru/restaurant-387,"56, Malleshwaram, Bengaluru",Malleshwaram,13.002617,77.57112,+915130523124,3.1,4533,800,Casual Dining,"North Indian, Fast Food, Cafe",Yes,No,"Noodles, Biryani",Cafes,Malleshwaram
R0388,Wali Menon and Setty Kitchen,https://www.zomato.com/bengaluru/restaurant-388,"150, Hebbal, Bengaluru",Hebbal,13.043156,77.596874,+919423767694,3.6,5272,1200,Quick Bites,"Mughlai, Biryani, Cafe",No,No,"Noodles, Paneer Tikka, Ice Cream",Desserts,Hebbal
R0389,Sani Chaudhary and Contractor ,https://www.zomato.com/bengaluru/restaurant-389,"136, Shivajinagar, Bengaluru",Shivajinagar,12.982387,77.612937,+915601256253,3.4,1240,300,Fine Dining,Street Food,Yes,No,"Butter Chicken, Tandoori, Paneer Tikka",Dine-out,Shivajinagar
R0390,Kale Sani and Seth Bistro,https://www.zomato.com/bengaluru/restaurant-390,"55, Nagarbhavi, Bengaluru",Nagarbhavi,12.965734,77.490289,+918318491966,3.5,5256,500,Casual Dining,"North Indian, Seafood, Biryani",Yes,Yes,"Shake, Fried Rice, Dosa, Noodles, Pizza",Dinner,Nagarbhavi
R0391,Sachdev LLC Bistro,https://www.zomato.com/bengaluru/restaurant-391,"2, Banashankari, Bengaluru",Banashankari,12.912004,77.540032,+917426088050,3.9,1187,800,Quick Bites,Italian,No,No,"Burger, Shake, Ice Cream, Idli, Momos",Cafes,Banashankari
R0392,Rastogi-Sagar ,https://www.zomato.com/bengaluru/restaurant-392,"117, Bellandur, Bengaluru",Bellandur,12.920216,77.670775,+917159103002,3.8,1772,500,Dhaba,Rolls,No,Yes,"Masala Dosa, Butter Chicken, Ice Cream, Pizza",Dine-out,Bellandur
R0393,Chandran Munshi and Sane Kitchen,https://www.zomato.com/bengaluru/restaurant-393,"68, HSR Layout, Bengaluru",HSR Layout,12.902335,77.650968,+915964229712,4.9,5281,250,Dhaba,"Rolls, North Indian",No,No,"Paneer Tikka, Butter Chicken",Dinner,HSR Layout
R0394,Kumer-Prasad Cafe,https://www.zomato.com/bengaluru/restaurant-394,"183, KR Puram, Bengaluru",KR Puram,12.993671,77.695328,+911583311703,4.7,265,300,Delivery,"Burger, Rolls, Cafe",No,Yes,"Masala Dosa, Fried Rice, Dosa, Pizza",Dinner,KR Puram
R0395,Som Inc Eatery,https://www.zomato.com/bengaluru/restaurant-395,"159, Whitefield, Bengaluru",Whitefield,12.965014,77.75932,+918363146249,3.9,10673,200,Casual Dining,"Sandwich, Seafood, Desserts",No,Yes,"Pizza, Tandoori, Idli, Veg Thali, Dosa",Delivery,Whitefield
R0396,Chada Inc Kitchen,https://www.zomato.com/bengaluru/restaurant-396,"91, Marathahalli, Bengaluru",Marathahalli,12.944598,77.696225,+916326868507,4.4,4516,500,Quick Bites,"North Indian, Burger",Yes,No,"Cake, Paneer Tikka, Idli, Veg Thali, Tandoori",Lunch,Marathahalli
R0397,Char-Pradhan Kitchen,https://www.zomato.com/bengaluru/restaurant-397,"166, Bannerghatta Road, Bengaluru",Bannerghatta Road,12.884241,77.586418,+913131009431,3.5,8768,200,Cafe,Mughlai,Yes,No,"Paneer Tikka, Tandoori, Masala Dosa",Lunch,Bannerghatta Road
R0398,Bhasin PLC ,https://www.zomato.com/bengaluru/restaurant-398,"153, Basavanagudi, Bengaluru",Basavanagudi,12.939387,77.566397,+914012897432,3.8,5212,200,Casual Dining,"Cafe, Burger, Biryani",Yes,No,"Noodles, Cake, Momos",Dinner,Basavanagudi
R0399,Narayan Das and Roy Bistro,https://www.zomato.com/bengaluru/restaurant-399,"91, Jayanagar, Bengaluru",Jayanagar,12.944667,77.588781,+917907371009,3.3,11191,400,Dhaba,"Seafood, North Indian",Yes,No,"Paneer Tikka, Dosa, Burger",Dine-out,Jayanagar
R0400,Sampath-Behl Eatery,https://www.zomato.com/bengaluru/restaurant-400,"4, Nagarbhavi, Bengaluru",Nagarbhavi,12.960697,77.492817,+915458971480,2.7,2473,600,Dhaba,"Seafood, Street Food",Yes,No,"Cake, Paneer Tikka, Masala Dosa, Pizza, Burger",Dine-out,Nagarbhavi
R0401,Muni-Pandey ,https://www.zomato.com/bengaluru/restaurant-401,"174, Malleshwaram, Bengaluru",Malleshwaram,13.003035,77.560031,+918782455696,2.8,4576,400,Casual Dining,"Bakery, Thai, Biryani",Yes,No,"Noodles, Ice Cream",Drinks,Malleshwaram
R0402,Tripathi and Sons Eatery,https://www.zomato.com/bengaluru/restaurant-402,"175, MG Road, Bengaluru",MG Road,12.964289,77.62856,+912849824741,2.6,4878,150,Delivery,"Thai, Desserts, Italian",Yes,Yes,"Masala Dosa, Pizza",Cafes,MG Road
R0403,Subramaniam and Sons Bistro,https://www.zomato.com/bengaluru/restaurant-403,"171, Shivajinagar, Bengaluru",Shivajinagar,12.975503,77.600651,+918214236914,3.5,3635,150,Delivery,Bakery,Yes,Yes,"Biryani, Butter Chicken, Paneer Tikka, Dosa",Lunch,Shivajinagar
R0404,Palla PLC ,https://www.zomato.com/bengaluru/restaurant-404,"197, Yelahanka, Bengaluru",Yelahanka,13.097473,77.608425,+913426834414,4.2,9334,800,Takeaway,"Desserts, Rolls",Yes,No,"Chicken Curry, Shake, Pizza",Lunch,Yelahanka
R0405,Contractor-Mallick Kitchen,https://www.zomato.com/bengaluru/restaurant-405,"197, Whitefield, Bengaluru",Whitefield,12.958958,77.748157,+916129439852,2.5,10222,1000,Takeaway,"Sandwich, Thai",Yes,Yes,"Cake, Chicken Curry, Veg Thali, Noodles, Masala Dosa",Lunch,Whitefield
R0406,Kara Sanghvi and Bal Cafe,https://www.zomato.com/bengaluru/restaurant-406,"153, Jayanagar, Bengaluru",Jayanagar,12.927888,77.568979,+911497501980,4.1,11544,300,Takeaway,"Street Food, South Indian, Chinese",Yes,No,"Paneer Tikka, Idli",Dinner,Jayanagar
R0407,Loke Balakrishnan and Gole Kitchen,https://www.zomato.com/bengaluru/restaurant-407,"134, Jayanagar, Bengaluru",Jayanagar,12.922506,77.58907,+911331708760,4.1,2045,400,Delivery,Desserts,No,Yes,"Biryani, Masala Dosa, Noodles, Butter Chicken",Desserts,Jayanagar
R0408,More-Nori ,https://www.zomato.com/bengaluru/restaurant-408,"169, Domlur, Bengaluru",Domlur,12.953708,77.642083,+913288377441,3.9,9696,800,Cafe,"Italian, Bakery",Yes,No,"Biryani, Burger, Pizza",Lunch,Domlur
R0409,Ahuja-Golla ,https://www.zomato.com/bengaluru/restaurant-409,"169, Bommanahalli, Bengaluru",Bommanahalli,12.905496,77.617819,+919705277402,3.7,5911,1000,Dhaba,"Continental, North Indian",Yes,No,"Veg Thali, Idli, Ice Cream, Biryani",Lunch,Bommanahalli
R0410,Rattan Inc Kitchen,https://www.zomato.com/bengaluru/restaurant-410,"166, Sarjapur, Bengaluru",Sarjapur,12.848283,77.691278,+917679298842,3.7,11482,500,Takeaway,"Seafood, Street Food",Yes,No,"Paneer Tikka, Momos, Ice Cream",Lunch,Sarjapur
R0411,Balasubramanian Inc Restaurant,https://www.zomato.com/bengaluru/restaurant-411,"198, HSR Layout, Bengaluru",HSR Layout,12.897948,77.649461,+913126610941,4.4,663,200,Delivery,Pizza,Yes,No,"Idli, Masala Dosa",Buffet,HSR Layout
R0412,Wali Kale and Puri ,https://www.zomato.com/bengaluru/restaurant-412,"74, JP Nagar, Bengaluru",JP Nagar,12.902435,77.589162,+913326831901,3.5,3384,150,Dhaba,"Continental, Biryani",Yes,Yes,"Paneer Tikka, Masala Dosa, Veg Thali",Drinks,JP Nagar
R0413,Setty-Om Eatery,https://www.zomato.com/bengaluru/restaurant-413,"129, Nagarbhavi, Bengaluru",Nagarbhavi,12.968541,77.506397,+915598217661,4.2,9374,200,Casual Dining,Seafood,Yes,Yes,"Tandoori, Masala Dosa, Noodles",Delivery,Nagarbhavi
R0414,Pingle LLC Restaurant,https://www.zomato.com/bengaluru/restaurant-414,"74, Banashankari, Bengaluru",Banashankari,12.917517,77.549845,+911893898469,3.1,978,1000,Fine Dining,"North Indian, Pizza",Yes,No,"Paneer Tikka, Ice Cream, Cake, Butter Chicken",Dinner,Banashankari
R0415,Nair Chad and Ben ,https://www.zomato.com/bengaluru/restaurant-415,"16, Bellandur, Bengaluru",Bellandur,12.930297,77.661368,+913719905169,4.0,10084,200,Takeaway,"Cafe, Biryani",No,Yes,"Butter Chicken, Pizza, Noodles, Paneer Tikka",Cafes,Bellandur
R0416,Dugar PLC Kitchen,https://www.zomato.com/bengaluru/restaurant-416,"199, Bannerghatta Road, Bengaluru",Bannerghatta Road,12.857652,77.581668,+913896087066,3.3,11444,250,Delivery,"Pizza, Thai, Bakery",No,No,"Momos, Fried Rice, Biryani, Veg Thali, Masala Dosa",Dine-out,Bannerghatta Road
R0417,Bumb LLC Eatery,https://www.zomato.com/bengaluru/restaurant-417,"192, Whitefield, Bengaluru",Whitefield,12.967939,77.761814,+918900301027,3.9,3008,400,Quick Bites,"Thai, Biryani",Yes,No,"Chicken Curry, Butter Chicken, Fried Rice, Idli",Desserts,Whitefield
R0418,Samra-Sunder ,https://www.zomato.com/bengaluru/restaurant-418,"92, Electronic City, Bengaluru",Electronic City,12.828791,77.673935,+913745843845,3.8,11482,1000,Takeaway,"Italian, Chinese, Sandwich",Yes,Yes,"Pasta, Noodles, Masala Dosa, Cake",Drinks,Electronic City
R0419,Sathe Sachdeva and Mahajan Cafe,https://www.zomato.com/bengaluru/restaurant-419,"186, Yelahanka, Bengaluru",Yelahanka,13.106665,77.599956,+912037710704,3.8,4604,1200,Delivery,"Chinese, Biryani",Yes,Yes,"Tandoori, Fried Rice, Momos",Buffet,Yelahanka
R0420,Vala Inc Restaurant,https://www.zomato.com/bengaluru/restaurant-420,"169, Bellandur, Bengaluru",Bellandur,12.936337,77.671918,+916804085095,3.4,4351,1200,Casual Dining,Mughlai,Yes,No,"Veg Thali, Butter Chicken, Fried Rice, Idli, Noodles",Lunch,Bellandur
R0421,Sani-Choudhry Restaurant,https://www.zomato.com/bengaluru/restaurant-421,"98, Yelahanka, Bengaluru",Yelahanka,13.108978,77.609157,+917320441384,3.1,5580,1200,Delivery,Italian,Yes,No,"Momos, Veg Thali, Chicken Curry, Pasta, Cake",Cafes,Yelahanka
R0422,Sur-Vyas Kitchen,https://www.zomato.com/bengaluru/restaurant-422,"113, Malleshwaram, Bengaluru",Malleshwaram,12.996162,77.560215,+910705783609,3.5,1353,400,Takeaway,"North Indian, Italian, Desserts",Yes,Yes,"Paneer Tikka, Burger, Veg Thali, Fried Rice",Dinner,Malleshwaram
R0423,Morar Bath and Kannan Restaurant,https://www.zomato.com/bengaluru/restaurant-423,"176, JP Nagar, Bengaluru",JP Nagar,12.90054,77.591802,+918795083044,3.9,314,500,Takeaway,"Burger, Continental",Yes,No,"Burger, Pizza, Butter Chicken",Desserts,JP Nagar
R0424,Bhakta-Amble Cafe,https://www.zomato.com/bengaluru/restaurant-424,"147, Malleshwaram, Bengaluru",Malleshwaram,12.991375,77.567908,+915616420595,4.7,5538,600,Fine Dining,Sandwich,Yes,No,"Fried Rice, Noodles",Cafes,Malleshwaram
R0425,Mitra and Sons Bistro,https://www.zomato.com/bengaluru/restaurant-425,"149, MG Road, Bengaluru",MG Road,12.961535,77.615749,+915369026113,2.8,9313,1000,Takeaway,"Continental, North Indian",No,No,"Noodles, Shake",Delivery,MG Road
R0426,Kumer LLC Restaurant,https://www.zomato.com/bengaluru/restaurant-426,"85, Sarjapur, Bengaluru",Sarjapur,12.870346,77.689813,+913537513765,3.7,1355,500,Takeaway,"Sandwich, Rolls, Street Food",Yes,No,"Paneer Tikka, Noodles, Momos, Veg Thali",Dinner,Sarjapur
R0427,Dar-Amble Kitchen,https://www.zomato.com/bengaluru/restaurant-427,"21, MG Road, Bengaluru",MG Road,12.96751,77.628289,+916682973270,4.0,2782,200,Delivery,Continental,Yes,No,"Chicken Curry, Pizza, Paneer Tikka",Dinner,MG Road
R0428,Sani-Gill Bistro,https://www.zomato.com/bengaluru/restaurant-428,"100, Bannerghatta Road, Bengaluru",Bannerghatta Road,12.85943,77.606684,+916526834155,3.3,9740,1200,Takeaway,"North Indian, Fast Food",Yes,No,"Pizza, Tandoori",Buffet,Bannerghatta Road
R0429,Rai PLC Bistro,https://www.zomato.com/bengaluru/restaurant-429,"22, HSR Layout, Bengaluru",HSR Layout,12.918762,77.634549,+912099576572,3.7,8384,1200,Cafe,"Bakery, Street Food",Yes,Yes,"Momos, Masala Dosa, Pizza, Cake, Dosa",Cafes,HSR Layout
R0430,Karpe Tella and Pandya Kitchen,https://www.zomato.com/bengaluru/restaurant-430,"189, Banashankari, Bengaluru",Banashankari,12.920834,77.548724,+913684995154,3.0,2763,200,Cafe,"Sandwich, Bakery, Desserts",Yes,No,"Ice Cream, Shake, Burger, Dosa",Dinner,Banashankari
R0431,Ranganathan Ltd Kitchen,https://www.zomato.com/bengaluru/restaurant-431,"154, Marathahalli, Bengaluru",Marathahalli,12.97066,77.691054,+910883070534,4.3,9407,600,Fine Dining,"Italian, Pizza",No,No,"Pizza, Idli, Noodles, Paneer Tikka",Dine-out,Marathahalli
R0432,Sarin Inc ,https://www.zomato.com/bengaluru/restaurant-432,"30, Hebbal, Bengaluru",Hebbal,13.029648,77.585288,+915131528547,2.9,10382,1000,Fine Dining,"Italian, Street Food, Bakery",Yes,No,"Paneer Tikka, Dosa, Pizza, Masala Dosa, Cake",Drinks,Hebbal
R0433,Brahmbhatt-Munshi Restaurant,https://www.zomato.com/bengaluru/restaurant-433,"173, Indiranagar, Bengaluru",Indiranagar,12.976401,77.653771,+913472727423,2.8,10450,200,Takeaway,"Seafood, Biryani, South Indian",Yes,Yes,"Fried Rice, Pizza",Lunch,Indiranagar
R0434,Sanghvi Ravel and Sahni Bistro,https://www.zomato.com/bengaluru/restaurant-434,"169, HSR Layout, Bengaluru",HSR Layout,12.911321,77.642237,+912434776958,3.2,7930,400,Quick Bites,"Fast Food, South Indian, Bakery",Yes,Yes,"Ice Cream, Fried Rice, Cake, Tandoori",Cafes,HSR Layout
R0435,Contractor-Ravel Eatery,https://www.zomato.com/bengaluru/restaurant-435,"126, Yelahanka, Bengaluru",Yelahanka,13.114581,77.591062,+919630448360,3.5,9262,500,Cafe,"Bakery, Italian, Fast Food",Yes,No,"Shake, Idli, Cake, Masala Dosa, Noodles",Lunch,Yelahanka
R0436,Nair and Sons Eatery,https://www.zomato.com/bengaluru/restaurant-436,"57, Hebbal, Bengaluru",Hebbal,13.033556,77.589821,+919283199529,2.8,8893,150,Fine Dining,Cafe,Yes,No,"Fried Rice, Shake, Butter Chicken, Pizza, Pasta",Delivery,Hebbal
R0437,Sharma Pathak and Chakrabarti Restaurant,https://www.zomato.com/bengaluru/restaurant-437,"75, Nagarbhavi, Bengaluru",Nagarbhavi,12.977442,77.517367,+912556383000,2.6,8677,200,Takeaway,"Chinese, South Indian, Biryani",No,No,"Pasta, Noodles, Burger, Chicken Curry",Buffet,Nagarbhavi
R0438,Cherian-Kohli Restaurant,https://www.zomato.com/bengaluru/restaurant-438,"190, JP Nagar, Bengaluru",JP Nagar,12.901293,77.568927,+914111860089,3.5,2537,200,Fine Dining,"Pizza, South Indian, Cafe",No,Yes,"Ice Cream, Pasta",Cafes,JP Nagar
R0439,Rattan-Viswanathan Restaurant,https://www.zomato.com/bengaluru/restaurant-439,"105, Rajajinagar, Bengaluru",Rajajinagar,12.987955,77.563305,+918474883607,3.3,11970,600,Cafe,"Cafe, Street Food",Yes,No,"Idli, Paneer Tikka, Masala Dosa",Desserts,Rajajinagar
R0440,Randhawa LLC Restaurant,https://www.zomato.com/bengaluru/restaurant-440,"162, Shivajinagar, Bengaluru",Shivajinagar,13.001056,77.59792,+911182379312,4.2,6655,1200,Dhaba,Street Food,No,No,"Masala Dosa, Idli, Momos, Burger",Desserts,Shivajinagar
R0441,Nori Kant and Nath Restaurant,https://www.zomato.com/bengaluru/restaurant-441,"194, Indiranagar, Bengaluru",Indiranagar,12.986422,77.633361,+918787535778,4.1,9139,200,Quick Bites,"Seafood, Continental",No,No,"Shake, Chicken Curry",Delivery,Indiranagar
R0442,Bose PLC ,https://www.zomato.com/bengaluru/restaurant-442,"135, Basavanagudi, Bengaluru",Basavanagudi,12.931418,77.560209,+917286604164,3.5,11845,400,Takeaway,"Italian, Fast Food, Biryani",Yes,No,"Idli, Butter Chicken, Chicken Curry, Fried Rice, Dosa",Drinks,Basavanagudi
R0443,Comar Wali and Uppal Restaurant,https://www.zomato.com/bengaluru/restaurant-443,"43, Shivajinagar, Bengaluru",Shivajinagar,12.991307,77.590246,+918705622710,3.6,5159,300,Casual Dining,"Biryani, Thai, Cafe",Yes,No,"Veg Thali, Noodles, Shake, Pasta, Cake",Dinner,Shivajinagar
R0444,Palla LLC Cafe,https://www.zomato.com/bengaluru/restaurant-444,"73, Rajajinagar, Bengaluru",Rajajinagar,12.978041,77.559749,+916945964883,2.6,1319,1200,Casual Dining,"Fast Food, Chinese, Thai",Yes,No,"Cake, Biryani, Noodles",Desserts,Rajajinagar
R0445,Divan Keer and Chauhan Restaurant,https://www.zomato.com/bengaluru/restaurant-445,"24, Bellandur, Bengaluru",Bellandur,12.91605,77.67731,+919222705102,4.2,8433,800,Delivery,Sandwich,No,No,"Shake, Paneer Tikka, Masala Dosa, Idli, Dosa",Cafes,Bellandur
R0446,Kunda and Sons Bistro,https://www.zomato.com/bengaluru/restaurant-446,"55, Sarjapur, Bengaluru",Sarjapur,12.8692,77.678823,+912426877418,3.8,7183,500,Casual Dining,"Mughlai, Rolls",Yes,No,"Cake, Momos, Shake, Paneer Tikka, Butter Chicken",Dinner,Sarjapur
R0447,Dua Ltd Restaurant,https://www.zomato.com/bengaluru/restaurant-447,"114, Nagarbhavi, Bengaluru",Nagarbhavi,12.976401,77.511855,+915830945154,5.0,8287,150,Takeaway,Rolls,Yes,Yes,"Ice Cream, Cake, Burger",Cafes,Nagarbhavi
R0448,Goel Ltd Eatery,https://www.zomato.com/bengaluru/restaurant-448,"45, Brookefield, Bengaluru",Brookefield,12.957462,77.699218,+917810509222,3.0,1406,600,Dhaba,"Cafe, Rolls, South Indian",Yes,Yes,"Masala Dosa, Veg Thali",Dinner,Brookefield
R0449,Shetty-Sen Eatery,https://www.zomato.com/bengaluru/restaurant-449,"171, Brookefield, Bengaluru",Brookefield,12.964418,77.707327,+910138241270,4.7,4564,1200,Casual Dining,"Cafe, Biryani, North Indian",No,Yes,"Shake, Burger, Cake, Paneer Tikka",Buffet,Brookefield
R0450,Naidu Mutti and Dora Kitchen,https://www.zomato.com/bengaluru/restaurant-450,"48, Electronic City, Bengaluru",Electronic City,12.833113,77.672521,+915902035713,3.9,5092,300,Fine Dining,"Street Food, Chinese",Yes,No,"Dosa, Idli, Pasta, Masala Dosa, Cake",Buffet,Electronic City
R0451,Bir-Singh ,https://www.zomato.com/bengaluru/restaurant-451,"113, Basavanagudi, Bengaluru",Basavanagudi,12.948777,77.56514,+914175955872,4.0,651,1200,Delivery,Seafood,Yes,No,"Fried Rice, Noodles, Paneer Tikka, Veg Thali, Idli",Desserts,Basavanagudi
R0452,Mitter-Maharaj Restaurant,https://www.zomato.com/bengaluru/restaurant-452,"120, Bommanahalli, Bengaluru",Bommanahalli,12.894516,77.62328,+914018272795,4.2,6149,1200,Delivery,"Desserts, Biryani, Seafood",Yes,No,"Dosa, Tandoori, Noodles, Pizza",Delivery,Bommanahalli
R0453,Bhalla Pandey and Tripathi Restaurant,https://www.zomato.com/bengaluru/restaurant-453,"193, Brookefield, Bengaluru",Brookefield,12.953867,77.724931,+910797996673,3.6,4188,500,Takeaway,Bakery,Yes,No,"Shake, Pasta, Idli, Dosa, Burger",Lunch,Brookefield
R0454,Mukherjee Group Cafe,https://www.zomato.com/bengaluru/restaurant-454,"148, Electronic City, Bengaluru",Electronic City,12.826104,77.68987,+916902824983,4.4,9355,250,Casual Dining,Sandwich,Yes,Yes,"Chicken Curry, Pasta",Delivery,Electronic City
R0455,Barad-Bhandari Cafe,https://www.zomato.com/bengaluru/restaurant-455,"21, Electronic City, Bengaluru",Electronic City,12.848686,77.666244,+912336132850,3.9,7870,250,Cafe,"Street Food, Mughlai",Yes,No,"Veg Thali, Biryani, Pizza",Lunch,Electronic City
R0456,Mangat-Bose Cafe,https://www.zomato.com/bengaluru/restaurant-456,"196, Bommanahalli, Bengaluru",Bommanahalli,12.887875,77.618069,+912654696815,4.2,8050,1200,Quick Bites,"Street Food, Pizza",Yes,No,"Ice Cream, Pizza",Dine-out,Bommanahalli
R0457,Chana Tripathi and Rajagopalan Kitchen,https://www.zomato.com/bengaluru/restaurant-457,"87, Nagarbhavi, Bengaluru",Nagarbhavi,12.963355,77.500868,+916262446704,4.3,6959,250,Casual Dining,"North Indian, Mughlai, Chinese",No,No,"Pizza, Masala Dosa, Noodles",Delivery,Nagarbhavi
R0458,Barman-Sengupta ,https://www.zomato.com/bengaluru/restaurant-458,"117, Hebbal, Bengaluru",Hebbal,13.044987,77.592389,+910766046419,3.9,7427,1000,Cafe,"Italian, Mughlai, North Indian",No,No,"Shake, Pizza, Ice Cream",Drinks,Hebbal
R0459,Guha Nagy and Soni Bistro,https://www.zomato.com/bengaluru/restaurant-459,"187, Domlur, Bengaluru",Domlur,12.975053,77.62705,+917607401775,3.5,870,1200,Fine Dining,Bakery,Yes,No,"Dosa, Pizza, Biryani, Burger, Cake",Lunch,Domlur
R0460,Dora Bhatia and Seshadri Kitchen,https://www.zomato.com/bengaluru/restaurant-460,"115, Rajajinagar, Bengaluru",Rajajinagar,12.99545,77.564005,+915409150863,3.6,2921,200,Takeaway,Rolls,Yes,Yes,"Burger, Momos, Cake, Noodles",Dine-out,Rajajinagar
R0461,Oza Ltd ,https://www.zomato.com/bengaluru/restaurant-461,"26, Brookefield, Bengaluru",Brookefield,12.957904,77.724682,+916815466024,4.8,11872,200,Dhaba,"Street Food, Pizza",No,Yes,"Butter Chicken, Dosa, Shake, Burger, Biryani",Desserts,Brookefield
R0462,Thaman Ltd ,https://www.zomato.com/bengaluru/restaurant-462,"177, Shivajinagar, Bengaluru",Shivajinagar,12.979629,77.595096,+912480962440,5.0,6721,300,Quick Bites,"Rolls, Pizza, South Indian",No,No,"Masala Dosa, Noodles, Chicken Curry, Pizza",Dine-out,Shivajinagar
R0463,Baral and Sons ,https://www.zomato.com/bengaluru/restaurant-463,"156, Bellandur, Bengaluru",Bellandur,12.918712,77.678372,+917969586780,4.3,5668,500,Cafe,"Seafood, Italian, Pizza",Yes,No,"Biryani, Shake, Fried Rice",Dine-out,Bellandur
R0464,Sarma Sarna and Viswanathan Kitchen,https://www.zomato.com/bengaluru/restaurant-464,"54, Hebbal, Bengaluru",Hebbal,13.046431,77.596969,+918544577029,4.0,9633,250,Takeaway,"Fast Food, Mughlai, Cafe",Yes,No,"Butter Chicken, Dosa, Masala Dosa, Paneer Tikka, Burger",Lunch,Hebbal
R0465,Dutt Patla and Pradhan Kitchen,https://www.zomato.com/bengaluru/restaurant-465,"102, Yelahanka, Bengaluru",Yelahanka,13.115375,77.582002,+913319422686,2.9,5817,300,Delivery,"Rolls, Burger",Yes,No,"Ice Cream, Pizza, Pasta",Drinks,Yelahanka
R0466,Ram-Rege Cafe,https://www.zomato.com/bengaluru/restaurant-466,"116, Brookefield, Bengaluru",Brookefield,12.946269,77.724443,+912264085721,3.1,6330,1200,Fine Dining,"Seafood, Sandwich, Mughlai",No,No,"Ice Cream, Masala Dosa, Veg Thali",Lunch,Brookefield
R0467,Ben-Natt Bistro,https://www.zomato.com/bengaluru/restaurant-467,"161, BTM Layout, Bengaluru",BTM Layout,12.920693,77.613666,+917150968832,3.6,7550,500,Fine Dining,Sandwich,Yes,Yes,"Chicken Curry, Biryani",Dinner,BTM Layout
R0468,Narayan Inc ,https://www.zomato.com/bengaluru/restaurant-468,"155, Bommanahalli, Bengaluru",Bommanahalli,12.909142,77.613582,+917327819523,4.2,7622,200,Quick Bites,"Chinese, North Indian",Yes,No,"Veg Thali, Pasta, Fried Rice",Lunch,Bommanahalli
R0469,Raju Mander and Krishnan Cafe,https://www.zomato.com/bengaluru/restaurant-469,"102, Sarjapur, Bengaluru",Sarjapur,12.876266,77.697465,+910568761124,2.8,9549,200,Fine Dining,Bakery,Yes,No,"Pasta, Idli, Biryani, Fried Rice",Lunch,Sarjapur
R0470,Doctor Nath and Bumb Eatery,https://www.zomato.com/bengaluru/restaurant-470,"182, KR Puram, Bengaluru",KR Puram,13.000195,77.706889,+917345475749,3.9,4560,1200,Quick Bites,"Biryani, Cafe",Yes,Yes,"Shake, Dosa",Cafes,KR Puram
